t_s,theta_total_rad,theta_force_rad,theta_therm_rad,theta_bruit_rad,theta_filtre_rad,commande
6120.0346,1.9775538329e-01,1.9774826371e-01,7.2561487650e-06,-1.3657101846e-07,9.2664492132e-03,1
6121.0346,1.9708663957e-01,1.9707925266e-01,7.2557763711e-06,1.3113385947e-07,9.2361960268e-03,1
6122.0346,1.9641394658e-01,1.9640610015e-01,7.2554165387e-06,5.9101116144e-07,9.2057633077e-03,1
6123.0346,1.9573726772e-01,1.9572881855e-01,7.2550693186e-06,1.1940977498e-06,9.1751516994e-03,1
6124.0346,1.9505650504e-01,1.9504742031e-01,7.2547347606e-06,1.8300038025e-06,9.1443618486e-03,1
6125.0346,1.9437155524e-01,1.9436191794e-01,7.2544129137e-06,2.3828845263e-06,9.1133944055e-03,1
6126.0346,1.9368234498e-01,1.9367232408e-01,7.2541038255e-06,2.7668012486e-06,9.0822500238e-03,1
6127.0347,1.9298883420e-01,1.9297865142e-01,7.2538075431e-06,2.9289709492e-06,9.0509293605e-03,1
6128.0347,1.9229102820e-01,1.9228091276e-01,7.2535241123e-06,2.8619201052e-06,9.0194330762e-03,1
6129.0347,1.9158899850e-01,1.9157912097e-01,7.2532535779e-06,2.6242795172e-06,8.9877618348e-03,1
6130.0347,1.9088284033e-01,1.9087328901e-01,7.2529959841e-06,2.2983274915e-06,8.9559163036e-03,1
6131.0347,1.9017261624e-01,1.9016342993e-01,7.2527513737e-06,1.9335640437e-06,8.9238971533e-03,1
6132.0347,1.8945834152e-01,1.8944955686e-01,7.2525197887e-06,1.5321388360e-06,8.8917050580e-03,1
6133.0347,1.8874003328e-01,1.8873168302e-01,7.2523012699e-06,1.0979638900e-06,8.8593406950e-03,1
6134.0347,1.8801778191e-01,1.8800982170e-01,7.2520958572e-06,7.0812026868e-07,8.8268047452e-03,1
6135.0347,1.8729169017e-01,1.8728398629e-01,7.2519035887e-06,4.5197395992e-07,8.7940978925e-03,1
6136.0347,1.8656179286e-01,1.8655419026e-01,7.2517245018e-06,3.5087956955e-07,8.7612208243e-03,1
6137.0347,1.8582808300e-01,1.8582044715e-01,7.2515586321e-06,3.8428433684e-07,8.7281742313e-03,1
6138.0347,1.8509055597e-01,1.8508277061e-01,7.2514060140e-06,5.3394952323e-07,8.6949588074e-03,1
6139.0347,1.8434920551e-01,1.8434117435e-01,7.2512666804e-06,7.7989419858e-07,8.6615752498e-03,1
6140.0347,1.8360401382e-01,1.8359567217e-01,7.2511406628e-06,1.0905022665e-06,8.6280242589e-03,1
6141.0347,1.8285493996e-01,1.8284627796e-01,7.2510279915e-06,1.4109686909e-06,8.5943065384e-03,1
6142.0347,1.8210191579e-01,1.8209300568e-01,7.2509286958e-06,1.6591870508e-06,8.5604227952e-03,1
6143.0347,1.8134487858e-01,1.8133586938e-01,7.2508428038e-06,1.7583629018e-06,8.5263737394e-03,1
6144.0347,1.8058380257e-01,1.8057488318e-01,7.2507703430e-06,1.6686216976e-06,8.4921600842e-03,1
6145.0348,1.7981872244e-01,1.7981006130e-01,7.2507113397e-06,1.4104239615e-06,8.4577825462e-03,1
6146.0348,1.7904972081e-01,1.7904141804e-01,7.2506658192e-06,1.0521105561e-06,8.4232418449e-03,1
6147.0348,1.7827689506e-01,1.7826896776e-01,7.2506338058e-06,6.7666931014e-07,8.3885387031e-03,1
6148.0348,1.7750035072e-01,1.7749272492e-01,7.2506153225e-06,3.7518734849e-07,8.3536738468e-03,1
6149.0348,1.7672016267e-01,1.7671270405e-01,7.2506103914e-06,2.0801034837e-07,8.3186480048e-03,1
6150.0348,1.7593634233e-01,1.7592891977e-01,7.2506190329e-06,1.7194399206e-07,8.2834619092e-03,1
6151.0348,1.7514885461e-01,1.7514138677e-01,7.2506412661e-06,2.1719472749e-07,8.2481162954e-03,1
6152.0348,1.7435762650e-01,1.7435011983e-01,7.2506771087e-06,2.5598593607e-07,8.2126119015e-03,1
6153.0348,1.7356258934e-01,1.7355513381e-01,7.2507265769e-06,2.0480032108e-07,8.1769494688e-03,1
6154.0348,1.7276374344e-01,1.7275644363e-01,7.2507896851e-06,4.9022675202e-08,8.1411297417e-03,1
6155.0348,1.7196117384e-01,1.7195406430e-01,7.2508664466e-06,-1.4132641769e-07,8.1051534675e-03,1
6156.0348,1.7115498053e-01,1.7114801092e-01,7.2509568728e-06,-2.8135049689e-07,8.0690213965e-03,1
6157.0348,1.7034518615e-01,1.7033829866e-01,7.2510609733e-06,-3.6357366438e-07,8.0327342823e-03,1
6158.0348,1.6953174684e-01,1.6952494276e-01,7.2511787562e-06,-4.4710118085e-07,7.9962928810e-03,1
6159.0348,1.6871462041e-01,1.6870795854e-01,7.2513102278e-06,-5.8944638778e-07,7.9596979519e-03,1
6160.0348,1.6789383564e-01,1.6788736142e-01,7.2514553923e-06,-7.7723379032e-07,7.9229502574e-03,1
6161.0348,1.6706948487e-01,1.6706316685e-01,7.2516142524e-06,-9.3359507768e-07,7.8860505625e-03,1
6162.0349,1.6624165680e-01,1.6623539042e-01,7.2517868085e-06,-9.8539877155e-07,7.8489996353e-03,1
6163.0349,1.6541039967e-01,1.6540404773e-01,7.2519730595e-06,-9.0003368673e-07,7.8117982468e-03,1
6164.0349,1.6457573118e-01,1.6456915451e-01,7.2521730024e-06,-6.7550671676e-07,7.7744471708e-03,1
6165.0349,1.6373766103e-01,1.6373072654e-01,7.2523866324e-06,-3.1789922407e-07,7.7369471841e-03,1
6166.0349,1.6289615660e-01,1.6288877967e-01,7.2526139435e-06,1.2431591386e-07,7.6992990662e-03,1
6167.0349,1.6205113695e-01,1.6204332985e-01,7.2528549279e-06,5.5424857772e-07,7.6615035994e-03,1
6168.0349,1.6120256028e-01,1.6119439308e-01,7.2531095765e-06,9.1408694828e-07,7.6235615690e-03,1
6169.0349,1.6035045732e-01,1.6034198545e-01,7.2533778791e-06,1.2184995862e-06,7.5854737630e-03,1
6170.0349,1.5949485163e-01,1.5948612311e-01,7.2536598241e-06,1.4748543215e-06,7.5472409722e-03,1
6171.0349,1.5863565896e-01,1.5862682231e-01,7.2539553986e-06,1.5826970527e-06,7.5088639900e-03,1
6172.0349,1.5777273023e-01,1.5776409934e-01,7.2542645886e-06,1.3766174710e-06,7.4703436128e-03,1
6173.0349,1.5690601850e-01,1.5689797060e-01,7.2545873792e-06,7.9331056895e-07,7.4316806396e-03,1
6174.0349,1.5603563856e-01,1.5602845253e-01,7.2549237546e-06,-6.8896890119e-08,7.3928758722e-03,1
6175.0349,1.5516184020e-01,1.5515556166e-01,7.2552736986e-06,-9.7673529640e-07,7.3539301149e-03,1
6176.0349,1.5428491763e-01,1.5427931459e-01,7.2556371948e-06,-1.6526039954e-06,7.3148441750e-03,1
6177.0349,1.5340505191e-01,1.5339972800e-01,7.2560142262e-06,-1.9321041280e-06,7.2756188622e-03,1
6178.0349,1.5252221365e-01,1.5251681862e-01,7.2564047756e-06,-1.8613726606e-06,7.2362549889e-03,1
6179.0349,1.5163624907e-01,1.5163060328e-01,7.2568088257e-06,-1.6110132755e-06,7.1967533702e-03,1
6180.0350,1.5074701416e-01,1.5074109885e-01,7.2572263588e-06,-1.3419169280e-06,7.1571148239e-03,1
6181.0350,1.4985446169e-01,1.4984832230e-01,7.2576573571e-06,-1.1182664025e-06,7.1173401701e-03,1
6182.0350,1.4895864118e-01,1.4895229066e-01,7.2581018026e-06,-9.0758393215e-07,7.0774302317e-03,1
6183.0350,1.4805965790e-01,1.4805302102e-01,7.2585596777e-06,-6.2167889887e-07,7.0373858343e-03,1
6184.0350,1.4715761550e-01,1.4715053055e-01,7.2590309648e-06,-1.7408231938e-07,6.9972078056e-03,1
6185.0350,1.4625255437e-01,1.4624483650e-01,7.2595156467e-06,4.5835123416e-07,6.9568969764e-03,1
6186.0350,1.4534441229e-01,1.4533595617e-01,7.2600137069e-06,1.1961049171e-06,6.9164541795e-03,1
6187.0350,1.4443302734e-01,1.4442390693e-01,7.2605251290e-06,1.8598817404e-06,6.8758802506e-03,1
6188.0350,1.4351824253e-01,1.4350870623e-01,7.2610498972e-06,2.2752452998e-06,6.8351760275e-03,1
6189.0350,1.4260001454e-01,1.4259037160e-01,7.2615879963e-06,2.3813510666e-06,6.7943423508e-03,1
6190.0350,1.4167842027e-01,1.4166892060e-01,7.2621394118e-06,2.2375350575e-06,6.7533800634e-03,1
6191.0350,1.4075357914e-01,1.4074437088e-01,7.2627041301e-06,1.9455500185e-06,6.7122900105e-03,1
6192.0350,1.3982556902e-01,1.3981674018e-01,7.2632821385e-06,1.5655582179e-06,6.6710730400e-03,1
6193.0350,1.3889441694e-01,1.3888604626e-01,7.2638734247e-06,1.1068117556e-06,6.6297300019e-03,1
6194.0350,1.3796015435e-01,1.3795230698e-01,7.2644779774e-06,5.8289599602e-07,6.5882617488e-03,1
6195.0350,1.3702286859e-01,1.3701554026e-01,7.2650957856e-06,6.3233005472e-08,6.5466691355e-03,1
6196.0350,1.3608269239e-01,1.3607576408e-01,7.2657268387e-06,-3.3740982586e-07,6.5049530193e-03,1
6197.0350,1.3513974417e-01,1.3513299648e-01,7.2663711265e-06,-5.1868153437e-07,6.4631142596e-03,1
6198.0351,1.3419403576e-01,1.3418725559e-01,7.2670286391e-06,-4.8685728700e-07,6.4211537182e-03,1
6199.0351,1.3324547636e-01,1.3323855958e-01,7.2676993671e-06,-3.5092346969e-07,6.3790722593e-03,1
6200.0351,1.3229396682e-01,1.3228692670e-01,7.2683833009e-06,-2.2826421793e-07,6.3368707494e-03,1
6201.0351,1.3133948515e-01,1.3133237525e-01,7.2690804311e-06,-1.5917429622e-07,6.2945500569e-03,1
6202.0351,1.3038206952e-01,1.3037492360e-01,7.2697907484e-06,-1.2386663882e-07,6.2521110527e-03,1
6203.0351,1.2942174918e-01,1.2941459019e-01,7.2705142440e-06,-1.1153044199e-07,6.2095546100e-03,1
6204.0351,1.2845854520e-01,1.2845139352e-01,7.2712509098e-06,-1.1957805693e-07,6.1668816040e-03,1
6205.0351,1.2749251748e-01,1.2748535215e-01,7.2720007380e-06,-1.0667235843e-07,6.1240929122e-03,1
6206.0351,1.2652373814e-01,1.2651648470e-01,7.2727637215e-06,-1.9325703330e-08,6.0811894141e-03,1
6207.0351,1.2555223788e-01,1.2554480987e-01,7.2735398541e-06,1.5447130123e-07,6.0381719916e-03,1
6208.0351,1.2457799323e-01,1.2457034638e-01,7.2743291300e-06,3.7251627564e-07,5.9950415285e-03,1
6209.0351,1.2360095691e-01,1.2359311306e-01,7.2751315439e-06,5.6871658575e-07,5.9517989108e-03,1
6210.0351,1.2262108207e-01,1.2261312878e-01,7.2759470909e-06,6.7734548442e-07,5.9084450266e-03,1
6211.0351,1.2163834924e-01,1.2163041246e-01,7.2767757665e-06,6.6000292928e-07,5.8649807660e-03,1
6212.0351,1.2065278399e-01,1.2064498310e-01,7.2776175667e-06,5.2327455167e-07,5.8214070212e-03,1
6213.0351,1.1966444593e-01,1.1965685975e-01,7.2784724878e-06,3.0771044816e-07,5.7777246865e-03,1
6214.0351,1.1867338820e-01,1.1866606151e-01,7.2793405264e-06,4.7344866570e-08,5.7339346581e-03,1
6215.0352,1.1767964488e-01,1.1767260756e-01,7.2802216790e-06,-2.4289966148e-07,5.6900378342e-03,1
6216.0352,1.1668327807e-01,1.1667651713e-01,7.2811159420e-06,-5.2017381512e-07,5.6460351151e-03,1
6217.0352,1.1568439237e-01,1.1567780950e-01,7.2820233114e-06,-6.9915178302e-07,5.6019274030e-03,1
6218.0352,1.1468305418e-01,1.1467650402e-01,7.2829437829e-06,-7.3278138713e-07,5.5577156019e-03,1
6219.0352,1.1367923493e-01,1.1367262008e-01,7.2838773515e-06,-6.6902650517e-07,5.5134006179e-03,1
6220.0352,1.1267283850e-01,1.1266617716e-01,7.2848240119e-06,-6.2348712522e-07,5.4689833590e-03,1
6221.0352,1.1166379292e-01,1.1165719476e-01,7.2857837579e-06,-6.8762968932e-07,5.4244647350e-03,1
6222.0352,1.1065213182e-01,1.1064569247e-01,7.2867565828e-06,-8.4740575741e-07,5.3798456575e-03,1
6223.0352,1.0963800806e-01,1.0963168990e-01,7.2877424788e-06,-9.6958559335e-07,5.3351270403e-03,1
6224.0352,1.0862161302e-01,1.0861520675e-01,7.2887414376e-06,-8.8247444013e-07,5.2903097985e-03,1
6225.0352,1.0760306060e-01,1.0759626276e-01,7.2897534496e-06,-4.9191897143e-07,5.2453948495e-03,1
6226.0352,1.0658232250e-01,1.0657487772e-01,7.2907785043e-06,1.5400351918e-07,5.2003831121e-03,1
6227.0352,1.0555927022e-01,1.0555107148e-01,7.2918165904e-06,9.0692254581e-07,5.1552755073e-03,1
6228.0352,1.0453374870e-01,1.0452486395e-01,7.2928676955e-06,1.5918767176e-06,5.1100729574e-03,1
6229.0352,1.0350561899e-01,1.0349627509e-01,7.2939318065e-06,2.0499670038e-06,5.0647763867e-03,1
6230.0352,1.0247479143e-01,1.0246532491e-01,7.2950089094e-06,2.1715125760e-06,5.0193867211e-03,1
6231.0352,1.0144126558e-01,1.0143203347e-01,7.2960989896e-06,1.9360100404e-06,4.9739048884e-03,1
6232.0352,1.0040513611e-01,1.0039642089e-01,7.2972020317e-06,1.4180179608e-06,4.9283318179e-03,1
6233.0353,9.9366540876e-02,9.9358507346e-02,7.2983180193e-06,7.3521206732e-07,4.8826684406e-03,1
6234.0353,9.8325657643e-02,9.8318313056e-02,7.2994469353e-06,4.5140210241e-08,4.8369156891e-03,1
6235.0353,9.7282682531e-02,9.7275858294e-02,7.3005887614e-06,-4.7635212736e-07,4.7910744976e-03,1
6236.0353,9.6237779165e-02,9.6231163387e-02,7.3017434786e-06,-6.8596490152e-07,4.7451458021e-03,1
6237.0353,9.5191013542e-02,9.5184248709e-02,7.3029110665e-06,-5.3807819399e-07,4.6991305400e-03,1
6238.0353,9.4142334392e-02,9.4135134686e-02,7.3040915036e-06,-1.0438617660e-07,4.6530296503e-03,1
6239.0353,9.3091622169e-02,9.3083841796e-02,7.3052847673e-06,4.7508826763e-07,4.6068440735e-03,1
6240.0353,9.2038696113e-02,9.2030390562e-02,7.3064908339e-06,9.9906075548e-07,4.5605747518e-03,1
6241.0353,9.0983384385e-02,9.0974801560e-02,7.3077096786e-06,1.2751152652e-06,4.5142226288e-03,1
6242.0353,8.9925626884e-02,8.9917095413e-02,7.3089412756e-06,1.2225292092e-06,4.4677886494e-03,1
6243.0353,8.8865476760e-02,8.8857292794e-02,7.3101855978e-06,8.7378064527e-07,4.4212737603e-03,1
6244.0353,8.7803070498e-02,8.7795414421e-02,7.3114426175e-06,3.4463441966e-07,4.3746789095e-03,1
6245.0353,8.6738577669e-02,8.6731481062e-02,7.3127123057e-06,-2.1610565400e-07,4.3280050463e-03,1
6246.0353,8.5672144414e-02,8.5665513531e-02,7.3139946331e-06,-6.8311239843e-07,4.2812531217e-03,1
6247.0353,8.4603867565e-02,8.4597532691e-02,7.3152895695e-06,-9.8041497007e-07,4.2344240879e-03,1
6248.0353,8.3533764040e-02,8.3527559447e-02,7.3165970839e-06,-1.1120038599e-06,4.1875188984e-03,1
6249.0353,8.2461803364e-02,8.2455614753e-02,7.3179171444e-06,-1.1293059598e-06,4.1405385082e-03,1
6250.0353,8.1387986985e-02,8.1381719608e-02,7.3192497178e-06,-1.0518731665e-06,4.0934838735e-03,1
6251.0354,8.0312344292e-02,8.0305895056e-02,7.3205947703e-06,-8.7135892012e-07,4.0463559521e-03,1
6252.0354,7.9234904519e-02,7.9228162186e-02,7.3219522668e-06,-5.7961929441e-07,3.9991557028e-03,1
6253.0354,7.8155679577e-02,7.8148542129e-02,7.3233221715e-06,-1.8587444154e-07,3.9518840857e-03,1
6254.0354,7.7074638247e-02,7.7067056064e-02,7.3247044476e-06,2.5747850993e-07,3.9045420623e-03,1
6255.0354,7.5991700227e-02,7.5983725209e-02,7.3260990570e-06,6.4891890760e-07,3.8571305952e-03,1
6256.0354,7.4906804991e-02,7.4898570828e-02,7.3275059608e-06,9.0665711648e-07,3.8096506483e-03,1
6257.0354,7.3819922020e-02,7.3811614226e-02,7.3289251186e-06,9.7886827812e-07,3.7621031867e-03,1
6258.0354,7.2731043229e-02,7.2722876752e-02,7.3303564885e-06,8.3612035286e-07,3.7144891765e-03,1
6259.0354,7.1640251180e-02,7.1632379794e-02,7.3318000277e-06,5.3958533597e-07,3.6668095854e-03,1
6260.0354,7.0547724761e-02,7.0540144784e-02,7.3332556917e-06,2.4672071003e-07,3.6190653816e-03,1
6261.0354,6.9453641659e-02,6.9446193194e-02,7.3347234348e-06,1.1374205045e-07,3.5712575350e-03,1
6262.0354,6.8358106077e-02,6.8350546534e-02,7.3362032097e-06,2.2333906444e-07,3.5233870163e-03,1
6263.0354,6.7261136828e-02,6.7253226359e-02,7.3376949673e-06,5.7277350633e-07,3.4754547973e-03,1
6264.0354,6.6162672052e-02,6.6154254260e-02,7.3391986570e-06,1.0785931205e-06,3.4274618508e-03,1
6265.0354,6.5062584997e-02,6.5053651867e-02,7.3407142264e-06,1.5924153942e-06,3.3794091509e-03,1
6266.0354,6.3960751328e-02,6.3951440852e-02,7.3422416217e-06,1.9682342444e-06,3.3312976725e-03,1
6267.0354,6.2857125211e-02,6.2847642921e-02,7.3437807871e-06,2.1385088797e-06,3.2831283915e-03,1
6268.0355,6.1751743582e-02,6.1742279822e-02,7.3453316650e-06,2.1184283163e-06,3.2349022849e-03,1
6269.0355,6.0644674314e-02,6.0635373338e-02,7.3468941955e-06,1.9540823990e-06,3.1866203305e-03,1
6270.0355,5.9535985734e-02,5.9526945289e-02,7.3484683166e-06,1.6919758965e-06,3.1382835072e-03,1
6271.0355,5.8425721958e-02,5.8417017534e-02,7.3500539644e-06,1.3543696193e-06,3.0898927947e-03,1
6272.0355,5.7313938678e-02,5.7305611966e-02,7.3516510727e-06,9.7506115052e-07,3.0414491737e-03,1
6273.0355,5.6200750307e-02,5.6192750513e-02,7.3532595736e-06,6.4653425482e-07,2.9929536257e-03,1
6274.0355,5.5086278518e-02,5.5078455142e-02,7.3548793975e-06,4.6849665192e-07,2.9444071330e-03,1
6275.0355,5.3970565802e-02,5.3962747851e-02,7.3565104730e-06,4.6144104197e-07,2.8958106790e-03,1
6276.0355,5.2853583097e-02,5.2845650674e-02,7.3581527268e-06,5.7427042049e-07,2.8471652477e-03,1
6277.0355,5.1735294912e-02,5.1727185681e-02,7.3598060840e-06,7.4942502371e-07,2.7984718238e-03,1
6278.0355,5.0615635502e-02,5.0607374971e-02,7.3614704677e-06,8.9906003596e-07,2.7497313931e-03,1
6279.0355,4.9494504552e-02,4.9486240681e-02,7.3631457993e-06,9.0072502087e-07,2.7009449420e-03,1
6280.0355,4.8371882024e-02,4.8363804978e-02,7.3648319984e-06,7.1221345765e-07,2.6521134575e-03,1
6281.0355,4.7247865108e-02,4.7240090062e-02,7.3665289831e-06,4.0851639272e-07,2.6032379275e-03,1
6282.0355,4.6122549969e-02,4.6115118165e-02,7.3682366697e-06,6.3567485704e-08,2.5543193406e-03,1
6283.0355,4.4995984457e-02,4.4988911549e-02,7.3699549732e-06,-2.9704746661e-07,2.5053586860e-03,1
6284.0355,4.3868215679e-02,4.3861492509e-02,7.3716838076e-06,-6.4851395227e-07,2.4563569536e-03,1
6285.0355,4.2739328155e-02,4.2732883370e-02,7.3734230860e-06,-9.2863837875e-07,2.4073151339e-03,1
6286.0356,4.1609426429e-02,4.1603106486e-02,7.3751727209e-06,-1.0552301679e-06,2.3582342182e-03,1
6287.0356,4.0478560264e-02,4.0472184242e-02,7.3769326242e-06,-1.0009103079e-06,2.3091151980e-03,1
6288.0356,3.9346704446e-02,3.9340139050e-02,7.3787027072e-06,-8.1330662532e-07,2.2599590659e-03,1
6289.0356,3.8213797770e-02,3.8206993354e-02,7.3804828805e-06,-5.7606678936e-07,2.2107668147e-03,1
6290.0356,3.7079781267e-02,3.7072769625e-02,7.3822730542e-06,-3.7063064279e-07,2.1615394377e-03,1
6291.0356,3.5944639506e-02,3.5937490359e-02,7.3840731381e-06,-2.3492650473e-07,2.1122779291e-03,1
6292.0356,3.4808449506e-02,3.4801178084e-02,7.3858830418e-06,-1.1446113587e-07,2.0629832832e-03,1
6293.0356,3.3671337547e-02,3.3663855353e-02,7.3877026746e-06,9.4491840265e-08,2.0136564950e-03,1
6294.0356,3.2533360679e-02,3.2525544743e-02,7.3895319457e-06,4.2640411104e-07,1.9642985598e-03,1
6295.0356,3.1394474813e-02,3.1386268862e-02,7.3913707643e-06,8.1457977023e-07,1.9149104736e-03,1
6296.0356,3.0254593783e-02,3.0246050340e-02,7.3932190397e-06,1.1502238966e-06,1.8654932326e-03,1
6297.0356,2.9113645684e-02,2.9104911833e-02,7.3950766808e-06,1.3387744976e-06,1.8160478334e-03,1
6298.0356,2.7971599522e-02,2.7962876022e-02,7.3969435970e-06,1.3265566505e-06,1.7665752730e-03,1
6299.0356,2.6828497728e-02,2.6819965612e-02,7.3988196978e-06,1.1332964524e-06,1.7170765490e-03,1
6300.0356,2.5684463810e-02,2.5676203332e-02,7.4007048934e-06,8.5977234439e-07,1.6675526590e-03,1
6301.0356,2.4539652868e-02,2.4531611935e-02,7.4025990943e-06,6.3833383256e-07,1.6180046010e-03,1
6302.0356,2.3394167329e-02,2.3386214196e-02,7.4045022114e-06,5.4863131440e-07,1.5684333735e-03,1
6303.0356,2.2248023855e-02,2.2240032912e-02,7.4064141565e-06,5.8452901506e-07,1.5188399751e-03,1
6304.0357,2.1101178173e-02,2.1093090903e-02,7.4083348419e-06,6.7893484480e-07,1.4692254046e-03,1
6305.0357,1.9953546492e-02,1.9945411011e-02,7.4102641806e-06,7.2521675263e-07,1.4195906612e-03,1
6306.0357,1.8805025087e-02,1.8797016098e-02,7.4122020862e-06,5.9678700619e-07,1.3699367443e-03,1
6307.0357,1.7655573054e-02,1.7647929046e-02,7.4141484730e-06,2.2985928582e-07,1.3202646534e-03,1
6308.0357,1.6505276278e-02,1.6498172759e-02,7.4161032554e-06,-3.1258366113e-07,1.2705753883e-03,1
6309.0357,1.5354320921e-02,1.5347770159e-02,7.4180663485e-06,-8.6730412526e-07,1.2208699487e-03,1
6310.0357,1.4202930914e-02,1.4196744190e-02,7.4200376676e-06,-1.2333137453e-06,1.1711493349e-03,1
6311.0357,1.3051251565e-02,1.3045117811e-02,7.4220171285e-06,-1.2882629659e-06,1.1214145468e-03,1
6312.0357,1.1899271589e-02,1.1892914001e-02,7.4240046471e-06,-1.0664171436e-06,1.0716665849e-03,1
6313.0357,1.0746850530e-02,1.0740155759e-02,7.4260001394e-06,-7.3122937241e-07,1.0219064492e-03,1
6314.0357,9.5938083022e-03,9.5868660989e-03,7.4280035214e-06,-4.8580019677e-07,9.7213514040e-04,1
6315.0357,8.4400327357e-03,8.4330680515e-03,7.4300147094e-06,-4.6533051134e-07,9.2235365873e-04,1
6316.0357,7.2855479052e-03,7.2787846654e-03,7.4320336192e-06,-6.6879374498e-07,8.7256300467e-04,1
6317.0357,6.1304829876e-03,6.1240390044e-03,7.4340601670e-06,-9.9007699689e-07,8.2276417867e-04,1
6318.0357,4.9749870863e-03,4.9688541483e-03,7.4360942688e-06,-1.3031562865e-06,7.7295818113e-04,1
6319.0357,3.8191610951e-03,3.8132531919e-03,7.4381358407e-06,-1.5302326642e-06,7.2314601242e-04,1
6320.0357,2.6630403678e-03,2.6572592446e-03,7.4401847991e-06,-1.6590615584e-06,6.7332867285e-04,1
6321.0358,1.5066189506e-03,1.5008954300e-03,7.4422410601e-06,-1.7187204713e-06,6.2350716264e-04,1
6322.0358,3.4988748224e-04,3.4418488544e-04,7.4443045401e-06,-1.7417077414e-06,5.7368248192e-04,1
6323.0358,-8.0712670854e-04,-8.1284923838e-04,7.4463751554e-06,-1.7238453173e-06,5.2385563068e-04,0
6324.0358,-1.9643762151e-03,-1.9701837781e-03,7.4484528222e-06,-1.6408899003e-06,4.7402760877e-04,0
6325.0358,-3.1218401390e-03,-3.1277955578e-03,7.4505374570e-06,-1.4951185721e-06,4.2419941590e-04,0
6326.0358,-4.2795123355e-03,-4.2856613901e-03,7.4526289765e-06,-1.3035744106e-06,3.7437205156e-04,0
6327.0358,-5.4373734789e-03,-5.4437580757e-03,7.4547272974e-06,-1.0701305715e-06,3.2454651507e-04,0
6328.0358,-6.5954143825e-03,-6.6020624047e-03,7.4568323368e-06,-8.0881021118e-07,2.7472380550e-04,0
6329.0358,-7.7536339797e-03,-7.7605511565e-03,7.4589440124e-06,-5.4176720291e-07,2.2490492170e-04,0
6330.0358,-8.9120484644e-03,-8.9192011008e-03,7.4610622423e-06,-3.0842587049e-07,1.7509086224e-04,0
6331.0358,-1.0070713100e-02,-1.0077988997e-02,7.4631869454e-06,-1.8728942767e-07,1.2528262541e-04,0
6332.0358,-1.1229636424e-02,-1.1236891597e-02,7.4653180415e-06,-2.1014511292e-07,7.5481209209e-05,0
6333.0358,-1.2388686543e-02,-1.2395885643e-02,7.4674554512e-06,-2.6835549549e-07,2.5687611296e-05,0
6334.0358,-1.3547693337e-02,-1.3554947868e-02,7.4695990962e-06,-2.1506856906e-07,-2.4097171006e-05,0
6335.0358,-1.4706558532e-02,-1.4714054999e-02,7.4717488992e-06,2.4718014991e-08,-7.3872140736e-05,0
6336.0358,-1.5865287798e-02,-1.5873183755e-02,7.4739047838e-06,4.2205239352e-07,-1.2363630132e-04,0
6337.0358,-1.7023941326e-02,-1.7032310849e-02,7.4760666746e-06,8.9345661812e-07,-1.7338865658e-04,0
6338.0358,-1.8182602613e-02,-1.8191412987e-02,7.4782344972e-06,1.3321397938e-06,-2.2312821077e-04,0
